2015,25.520933,1230,348.665,2.105,2.84,569.18387,435.38462,224.73684,282.21643,-1.62,-6.4004329,52.485766,986.9,2.74,-4.215,-3.48,-2.95,-2.23,-2.035,-2.635,-3.25,-3.985,-61.438942,-67.0135,2.8,0.82,5.336,4.435,2.269,1,1,246.10066,300.99114,-5.385,58.03
2015,25.5626,1330,179.765,3.315,4.125,710.16498,526.91142,229.61362,290.54166,-0.03,-5.4268981,45.724994,987.05,2.7435,-3.215,-1.51,-2.55,-2.19,-2.025,-2.625,-3.235,-3.965,-61.43896,-67.013584,2.81,0.82,5.333,7.255,2.2705,1,1,251.67562,309.59237,-4.59,52.435
2015,25.604267,1430,1.37,3.62,4.65,717.65853,574.86014,242.62032,297.29768,1.18,-4.0315862,44.978862,986.95,2.8005,-1.275,0.235,-2.05,-2.12,-2,-2.62,-3.225,-3.95,-61.439036,-67.013529,2.81,0.81,5.333,8.495,2.274,1,1,264.41615,316.82496,-3.23,52.35
2015,25.645933,1530,3.065,3.915,5.16,617.5894,523.08858,265.53358,301.64573,2.395,-2.8915503,46.298379,986.8,2.74,-1.17,1.005,-1.66,-2.085,-2.055,-2.63,-3.22,-3.95,-61.438999,-67.013525,2.82,0.82,5.334,9.48,2.272,1,1,285.50729,320.15168,-2.21,54.16
2015,25.6876,1630,8.71,4.37,5.43,564.66912,497.69231,276.13379,301.30587,2.095,-2.6229654,51.839983,986.55,2.7305,-1.01,1.26,-1.3,-2,-2.065,-2.64,-3.22,-3.94,-61.438967,-67.013558,2.81,0.8,5.3335,8.775,2.2715,1,1,294.94945,319.1221,-2.04,59.42
2015,25.729267,1730,9.755,4.66,6.095,539.4424,480.65268,270.00635,300.44642,1.92,-2.1528427,54.93322,986.45,2.7885,-1.195,1.355,-1.025,-1.895,-2.07,-2.65,-3.225,-3.94,-61.43889,-67.013549,2.82,0.82,5.334,8.41,2.2715,1,1,288.27333,317.85485,-1.62,62.435
2015,25.770933,1830,11.735,5.255,6.525,472.60553,424.54545,271.88236,300.83943,1.235,-1.8896526,61.224575,986.25,2.783,-1.335,0.975,-0.905,-1.825,-2.095,-2.67,-3.235,-3.94,-61.439038,-67.01354,2.82,0.835,5.3355,7.17,2.2705,1,1,288.88152,317.16668,-1.465,68.38
2015,25.8126,1930,13.485,5.29,6.885,390.82811,353.31002,278.13718,301.69482,0.785,-1.8066198,65.732745,986.1,2.7775,-1.335,0.695,-0.87,-1.775,-2.12,-2.7,-3.245,-3.95,-61.439075,-67.013535,2.77,0.82,5.339,5.74,2.272,1,1,293.98803,317.02131,-1.45,72.555
2015,25.854267,2030,9.585,6.08,7.54,308.72488,279.13753,286.27045,303.18185,0.165,-1.7609945,71.205505,985.85,2.769,-1.435,0.07,-0.92,-1.755,-2.15,-2.73,-3.255,-3.96,-61.439041,-67.013435,2.785,0.775,5.341,4.17,2.268,1,1,300.77002,317.28762,-1.51,77.565
2015,25.895933,2130,11.565,6.94,8.905,230.11244,206.88811,285.65639,302.63973,-0.715,-2.0111428,76.771806,985.4,2.7635,-1.865,-0.47,-1.035,-1.755,-2.18,-2.76,-3.275,-3.975,-61.438936,-67.01353,2.785,0.81,5.3475,2.365,2.2655,1,1,298.96911,315.65753,-1.845,82.365
